"id","titulo","categ","operacion","tipo_inmueble","precio","moneda","condicion","barrio","departamento","direccion","zip","lat","long","terraza","baulera","biblio","cocina","comedor","depserv","dormsuite","entrepiso","escritorio","estar","lavadero","livingcomedor","living","patio","playroom","toilette","vestidor","aircond","calefacc","tenis","asc_serv","estacionam_cortesia","gym","guarderia","internet","jardin","kitchenette","lavadero_2","losa_rad","parrillero","piscina","sala_reuniones","spa","salon_comunal","seguridad","jacuzzi","tipo_inmueble_2","operacion_2","amoblado","banos","ap_ppiso","dormitorios","tipo_edif","estado","expensas","luminosidad","sup_constru","sup_terr","orientacion","antiguedad","altillo","bodega","galeria","sotano","alarma","futbol","estufa_lena","porton_electr","garage","tipo_ubicacion","num_plantas","agua_corr","gas_caneria","luz_electr","acceso","disposicion","horario_contacto","apto_profesional","condicion_2","aircond_pamb","calefacc_pamb","estacionamiento","mascotas","ambientes","ascensores","capacidad_personas","pisos_edificio","casco","casa_casero","antig_casco","estado_casco","galpones","tanque_agua","desag_cloaca","pavimento","alarma_2","deposito","sist_incendio","vestuario","localizacion_local","balcon","comedor_diario","bar","caja_seg","golf","paddle","pileta","sauna","solarium","salon_comunal_2","quincho","basquet","volley","hogar_lena","salamandra","vigilancia","sup_contru_2","amb_casco","recepcion","cobertura_techo","tipo_cochera","mes","dia","ano","fuente"
"MLU451255559","Casa En Venta En Punta Rieles","MLU1468","Venta","Casas",380000,"UYU","not_specified","Punta Rieles","Montevideo","camino maldonado km 16 esquina repetto 7779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Casas","Venta",NA,"1",NA,"2","Casa",NA,NA,NA,50,70,NA,"Max 05 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451334923","Local En Venta En Maro<f1>as. Curva","MLU1483","Venta","Locales",22000,"USD","not_specified","Maro<f1>as. Curva","Montevideo","Villa de moros 2598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Locales","Venta",NA,"1",NA,NA,NA,"Muy bueno",NA,NA,100,150,NA,"Max 10 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451340221","Oficina En Venta Y Cochera **con Renta**","MLU1474","Venta","Apartamentos",122000,"USD","used","Cord<f3>n","Montevideo","bransen 1435",NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","S<ed>","S<ed>","No","No","No","No","No","S<ed>","No","No","No","No","S<ed>","No","S<ed>","No","S<ed>","No","No","Apartamentos","Venta","No","1",NA,"No tiene","Departamento","Muy bueno","3000","Muy buena",42,0,"Frente","A estrenar",NA,NA,NA,NA,NA,NA,NA,NA,"S<ed>","Sobre calle",NA,NA,NA,NA,NA,NA,NA,"S<ed>",NA,NA,NA,NA,NA,NA,"3",NA,"M<e1>s de 10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451034532","Vendo Apartamento En Malvin","MLU1474","Venta","Apartamentos",170000,"USD","used","Malvin","Montevideo","Santiago de Anca y Asamblea 1500",NA,NA,NA,"No","No","No","S<ed>","No","No","No","No","No","No","No","S<ed>","S<ed>","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","S<ed>","No","No","No","No","No","No","Apartamentos","Venta",NA,"1",NA,"2","Departamento","Bueno","1600","Buena",75,150,"Frente","M<e1>s de 40 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,"S<ed>","Sobre calle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451346270","Due<f1>o Buen Apartamento. Muy Luminoso . Con Cochera.","MLU1474","Venta","Apartamentos",162000,"USD","used","La Blanqueada","Montevideo","CENTENARIO 3099",NA,NA,NA,"No","No","No","S<ed>","S<ed>","No","No","No","No","No","No","No","S<ed>","No","No","No","No","S<ed>","S<ed>","No","No","No","No","No","S<ed>","S<ed>","No","No","S<ed>","No","No","No","No","S<ed>","S<ed>","No","Apartamentos","Venta",NA,"1","2","2","Departamento","Bueno","7800","Muy buena",60,1000,"Frente","M<e1>s de 40 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,"S<ed>","Sobre calle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451283619","Vendo Casa Padron Unico Excelente Construccion","MLU1468","Venta","Casas",220000,"USD","used","Montevideo","Montevideo","Alberto Zum Felde 2379",NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,"No",NA,"No","No",NA,NA,NA,"No","No",NA,NA,NA,"No","No","Casas","Venta",NA,"3",NA,"4","Casa",NA,NA,NA,360,900,NA,"Max 30 a<f1>os","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451127013","Vendo Casa Papel Compra Venta No Es Asentamiento.35000$","MLU1468","Venta","Casas",35000,"UYU","used","Maro<f1>as","Montevideo","Virrey elios 4756",NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,"No",NA,"No","No",NA,NA,NA,"No","No",NA,NA,NA,"No","No","Casas","Venta",NA,"1",NA,"2","Casa",NA,NA,NA,230,450,NA,"Max 30 a<f1>os","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451155620","Oportunidad!!!casa C<f3>moda En Villa Espa<f1>ola","MLU1468","Venta","Casas",78000,"USD","used","Montevideo","Montevideo","Juan Vicente Arcos  3228",NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,"No",NA,"No","No",NA,NA,NA,"No","No",NA,NA,NA,"No","No","Casas","Venta",NA,"2",NA,"4","Casa",NA,NA,NA,90,180,NA,"M<e1>s de 40 a<f1>os","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451363413","Casa Dos Dormitorios","MLU1468","Venta","Casas",35000,"USD","used","Otras","Montevideo","Jose Maria Silva y costanera de miguelete 0000",NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,"No",NA,"No","No",NA,NA,NA,"No","No",NA,NA,NA,"No","No","Casas","Venta",NA,"1",NA,"2","Casa",NA,NA,NA,80,600,NA,"M<e1>s de 40 a<f1>os","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451532612","Apartamento En Venta En Centro","MLU1474","Venta","Apartamentos",129000,"USD","not_specified","Centro","Montevideo","andes 1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Apartamentos","Venta",NA,"1",NA,"2","PH",NA,NA,NA,66,400,NA,"M<e1>s de 40 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451313289","Precioso Apartamento De 3 Dormitorios En Exc. Condiciones","MLU1474","Venta","Apartamentos",75000,"USD","used","Malvin Norte","Montevideo","Piran esquina Mallorca 0",NA,NA,NA,"S<ed>","No","No","S<ed>","S<ed>","No","No","No","No","No","No","No","No","No","No","No","No","S<ed>","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Apartamentos","Venta","No","1","4","3","Departamento","Muy bueno","2000","Muy buena",0,0,NA,"Max 30 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,"No","Otro",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"1",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451412630","Apartamento En Venta En Buceo","MLU1474","Venta","Apartamentos",90900,"USD","not_specified","Buceo","Montevideo","Lasplaces y Ramon Anador  2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Apartamentos","Venta",NA,"1",NA,"1","PH",NA,NA,NA,45,1111,NA,"Max 40 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451313777","Construuccion 25mts..360mts De Terreno Entre 2 Avenidas-leer","MLU1468","Venta","Casas",15000,"USD","used","Maro<f1>as","Montevideo","vicente.basos.maglio.y.hungria 5262",NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,"No",NA,"No","No",NA,NA,NA,"No","No",NA,NA,NA,"No","No","Casas","Venta",NA,"M<e1>s de 4",NA,"M<e1>s de 4","Otro tipo",NA,NA,NA,25,360,NA,"En construcci<f3>n","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451367979","Vendo 2 Casas En El Mismo Terreno","MLU1468","Venta","Casas",150000,"USD","used","Piedras Blancas","Montevideo","Matilde Pacheco  3864",NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,"No",NA,"No","No",NA,NA,NA,"No","No",NA,NA,NA,"No","No","Casas","Venta",NA,"1",NA,"2","Casa",NA,NA,NA,120,600,NA,"Max 10 a<f1>os","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451141238","Apartamento En Venta","MLU1474","Venta","Apartamentos",85000,"USD","used","Villa Espa<f1>ola","Montevideo","Camino Corrales 3528",NA,NA,NA,"S<ed>","No","No","S<ed>","S<ed>","No","No","No","No","S<ed>","S<ed>","S<ed>","No","S<ed>","No","No","No","S<ed>","No","No","No","S<ed>","No","No","S<ed>","S<ed>","S<ed>","No","No","S<ed>","No","No","No","S<ed>","S<ed>","No","Apartamentos","Venta","No","1","2","3","Departamento","Muy bueno","1400","Muy buena",60,60,"Frente","Max 30 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,"S<ed>","Barrio cerrado",NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"No tiene",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451285135","Dos Casas En Un Padr<f3>n Cada Una Con Tres Dormitorios.","MLU1468","Venta","Casas",430000,"USD","used","Pocitos Nuevo","Montevideo","Agustin  Urtubey 0000",NA,NA,NA,"No","No","No","S<ed>","S<ed>","S<ed>","No","No","No","S<ed>","No","S<ed>","S<ed>","S<ed>","No","S<ed>","No","No","No","No",NA,NA,"No",NA,"No","S<ed>",NA,NA,NA,"S<ed>","No",NA,NA,NA,"No","No","Casas","Venta",NA,"3",NA,"M<e1>s de 4","Casa","Bueno",NA,"Buena",250,600,"Este","M<e1>s de 40 a<f1>os","No","No","S<ed>","No","S<ed>","No","S<ed>","No","S<ed>","Sobre calle","2",NA,NA,NA,NA,NA,"9 a 21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451114829","Casa En Venta En Otras","MLU1468","Venta","Casas",25000,"USD","not_specified","Otras","Montevideo","Lisa 3574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Casas","Venta",NA,"1",NA,"2","Casa",NA,NA,NA,1,1,NA,"Max 10 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451323083","Casa En Venta En Maro<f1>as. Curva","MLU1468","Venta","Casas",1e+08,"UYU","not_specified","Maro<f1>as. Curva","Montevideo","Mateo Cortes 4621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Casas","Venta",NA,"2",NA,"M<e1>s de 4","Casa",NA,NA,NA,142,347,NA,"En construcci<f3>n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451033722","Apto En Complejo De Viv.","MLU1474","Venta","Apartamentos",45000,"USD","used","Uni<f3>n","Montevideo","Silvestre Perez 2384",NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Apartamentos","Venta",NA,"1",NA,"2","Departamento",NA,NA,NA,111,111,NA,"Max 10 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451170044","Vivienda En Venta(regalada)","MLU1468","Venta","Casas",17500,"USD","used","Nuevo Par<ed>s","Montevideo","Carlos Mar<ed>a de Pena 5820",NA,NA,NA,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",NA,NA,"No",NA,"No","No",NA,NA,NA,"No","No",NA,NA,NA,"No","No","Casas","Venta",NA,"1",NA,"2","Casa",NA,NA,NA,50,150,NA,"Max 10 a<f1>os","No","No","No","No","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451471272","Casa En Buceo Pr<f3>ximo A Avenida Italia Y Propios","MLU1468","Venta","Casas",150000,"USD","used","Buceo","Montevideo","Alicia Goyena 1982",NA,NA,NA,"No","No","No","S<ed>","No","No","S<ed>","No","S<ed>","No","No","No","S<ed>","S<ed>","No","No","No","S<ed>","No","No",NA,NA,"No",NA,"No","No",NA,NA,NA,"No","No",NA,NA,NA,"No","No","Casas","Venta",NA,"2",NA,"2","Casa","Excelente",NA,"Muy buena",54,54,NA,"M<e1>s de 40 a<f1>os","No","No","No","No","No","No","No","No","No","Otro lugar","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451196675","Apartamento En Venta En Pocitos","MLU1474","Venta","Apartamentos",265000,"USD","not_specified","Pocitos","Montevideo","Guayaqui Y Benito Blanco 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Apartamentos","Venta",NA,"2",NA,"3","Departamento",NA,NA,NA,130,0,NA,"Max 20 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451314393","Apartamento Centrico En Venta","MLU1474","Venta","Apartamentos",250000,"USD","used","Centro","Montevideo","***** 11111",NA,NA,NA,"No","No","No","S<ed>","No","S<ed>","No","No","No","No","No","S<ed>","No","No","No","No","S<ed>","S<ed>","No","No","S<ed>","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Apartamentos","Venta","No","3",NA,"3","Departamento",NA,"7500",NA,170,170,"Frente","Max 40 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sobre calle",NA,NA,NA,NA,NA,NA,NA,NA,"Usado",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451426837","Dos Casas En Un Mismo Padron","MLU1468","Venta","Casas",4e+05,"USD","used","Parque Batlle","Montevideo","Dr.Enrique Pouey entre Av.Ponce y Simon Bolivar 2571",NA,NA,NA,"No","No","No","S<ed>","S<ed>","S<ed>","S<ed>","No","No","S<ed>","S<ed>","S<ed>","S<ed>","S<ed>","No","No","No","S<ed>","S<ed>","No",NA,NA,"No",NA,"S<ed>","S<ed>",NA,NA,NA,"S<ed>","No",NA,NA,NA,"No","No","Casas","Venta",NA,"M<e1>s de 4",NA,"4","Casa","Regular",NA,"Muy buena",220,310,"Este","M<e1>s de 40 a<f1>os","No","No","No","No","S<ed>","No","S<ed>","No","S<ed>","Sobre calle","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451012584","Socio Inversor","MLU50632","Venta","Llave de Negocio",4000,"USD","used","Centro","Montevideo","soriano 950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Llave de Negocio","Venta",NA,"2",NA,NA,NA,NA,NA,NA,90,90,NA,"Max 40 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451261914","Apartamento Sobre Av. Libertador","MLU1474","Venta","Apartamentos",140000,"USD","used","Centro","Montevideo","Av. Libertador esquina Uruguay 1531",NA,NA,NA,"S<ed>","No","No","S<ed>","S<ed>","No","No","No","S<ed>","No","No","No","S<ed>","No","No","No","No","No","S<ed>","No","S<ed>","No","No","No","No","No","No","No","No","No","No","No","No","No","S<ed>","No","Apartamentos","Venta",NA,"1",NA,"1","Departamento","Muy bueno",NA,"Muy buena",54,54,"Frente","Max 10 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451202638","Apartamento En Venta En Punta Carretas","MLU1474","Venta","Apartamentos",160000,"USD","not_specified","Punta Carretas","Montevideo","Blanca Del Tabare 00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Apartamentos","Venta",NA,"1",NA,"1","Departamento",NA,NA,NA,45,0,NA,"Max 05 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451207204","Oficina - Escritorio En Venta En Cord<f3>n","MLU50635","Venta","Oficinas",69000,"USD","not_specified","Cord<f3>n","Montevideo","Gaboto 1386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oficinas","Venta",NA,"1",NA,NA,NA,"Excelente",NA,NA,30,30,NA,"Max 30 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
"MLU451260423","Apartamento En Venta En Capurro","MLU1474","Venta","Apartamentos",55000,"USD","not_specified","Capurro","Montevideo","dragones 3560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Apartamentos","Venta",NA,"1",NA,"2","Duplex",NA,NA,NA,60,0,NA,"M<e1>s de 40 a<f1>os",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M<e1>s de 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"febrero",23,2018,"meli"
